name,state,fips,status,nad27_zone,nad27_epsg,nad27_fz,nad83_zone,nad83_epsg,nad83_fz,utm
La Plata County,CO,08067,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Larimer County,CO,08069,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Las Animas County,CO,08071,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Lincoln County,CO,08073,current,COLORADO CENTRAL,26754,0502,COLORADO CENTRAL,26954,0502,13
Logan County,CO,08075,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Mesa County,CO,08077,current,COLORADO CENTRAL,26754,0502,COLORADO CENTRAL,26954,0502,12
Mineral County,CO,08079,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Moffat County,CO,08081,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,12
Montezuma County,CO,08083,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,12
Montrose County,CO,08085,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,12
Morgan County,CO,08087,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Otero County,CO,08089,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Ouray County,CO,08091,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Park County,CO,08093,current,COLORADO CENTRAL,26754,0502,COLORADO CENTRAL,26954,0502,13
Phillips County,CO,08095,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Pitkin County,CO,08097,current,COLORADO CENTRAL,26754,0502,COLORADO CENTRAL,26954,0502,13
Prowers County,CO,08099,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Pueblo County,CO,08101,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Rio Blanco County,CO,08103,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,12
Rio Grande County,CO,08105,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
Routt County,CO,08107,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Saguache County,CO,08109,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
San Juan County,CO,08111,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,13
San Miguel County,CO,08113,current,COLORADO SOUTH,26755,0503,COLORADO SOUTH,26955,0503,12
Sedgwick County,CO,08115,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Summit County,CO,08117,current,COLORADO CENTRAL,26754,0502,COLORADO CENTRAL,26954,0502,13
Teller County,CO,08119,current,COLORADO CENTRAL,26754,0502,COLORADO CENTRAL,26954,0502,13
Washington County,CO,08121,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Weld County,CO,08123,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Yuma County,CO,08125,current,COLORADO NORTH,26753,0501,COLORADO NORTH,26953,0501,13
Fairfield County,CT,09001,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
Hartford County,CT,09003,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
Litchfield County,CT,09005,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
Middlesex County,CT,09007,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
New Haven County,CT,09009,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
New London County,CT,09011,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
Tolland County,CT,09013,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,18
Windham County,CT,09015,current,CONNECTICUT,26756,0600,CONNECTICUT,26956,0600,19
Kent County,DE,10001,current,DELAWARE,26757,0700,DELAWARE,26957,0700,18
New Castle County,DE,10003,current,DELAWARE,26757,0700,DELAWARE,26957,0700,18
Sussex County,DE,10005,current,DELAWARE,26757,0700,DELAWARE,26957,0700,18
District of Columbia,DC,11001,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Alachua County,FL,12001,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Baker County,FL,12003,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Bay County,FL,12005,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Bradford County,FL,12007,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Brevard County,FL,12009,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Broward County,FL,12011,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Calhoun County,FL,12013,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Charlotte County,FL,12015,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Citrus County,FL,12017,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Clay County,FL,12019,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Collier County,FL,12021,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Columbia County,FL,12023,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Dade County,FL,12025,deprecated,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
DeSoto County,FL,12027,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Dixie County,FL,12029,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Duval County,FL,12031,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Escambia County,FL,12033,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Flagler County,FL,12035,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Franklin County,FL,12037,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Gadsden County,FL,12039,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Gilchrist County,FL,12041,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Glades County,FL,12043,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Gulf County,FL,12045,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Hamilton County,FL,12047,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Hardee County,FL,12049,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Hendry County,FL,12051,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Hernando County,FL,12053,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Highlands County,FL,12055,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Hillsborough County,FL,12057,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Holmes County,FL,12059,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Indian River County,FL,12061,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Jackson County,FL,12063,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Jefferson County,FL,12065,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Lafayette County,FL,12067,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Lake County,FL,12069,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Lee County,FL,12071,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Leon County,FL,12073,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Levy County,FL,12075,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Liberty County,FL,12077,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Madison County,FL,12079,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Manatee County,FL,12081,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Marion County,FL,12083,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Martin County,FL,12085,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Miami-Dade County,FL,12086,current,FLORIDA EAST,26758,#N/A,FLORIDA EAST,26958,#N/A,17
Monroe County,FL,12087,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Nassau County,FL,12089,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Okaloosa County,FL,12091,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Okeechobee County,FL,12093,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Orange County,FL,12095,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Osceola County,FL,12097,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Palm Beach County,FL,12099,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Pasco County,FL,12101,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Pinellas County,FL,12103,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Polk County,FL,12105,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Putnam County,FL,12107,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
St Johns County,FL,12109,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
St Lucie County,FL,12111,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Santa Rosa County,FL,12113,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Sarasota County,FL,12115,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Seminole County,FL,12117,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Sumter County,FL,12119,current,FLORIDA WEST,26759,0902,FLORIDA WEST,26959,0902,17
Suwannee County,FL,12121,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Taylor County,FL,12123,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Union County,FL,12125,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,17
Volusia County,FL,12127,current,FLORIDA EAST,26758,0901,FLORIDA EAST,26958,0901,17
Wakulla County,FL,12129,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Walton County,FL,12131,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Washington County,FL,12133,current,FLORIDA NORTH,26760,0903,FLORIDA NORTH,26960,0903,16
Appling County,GA,13001,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Atkinson County,GA,13003,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Bacon County,GA,13005,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Baker County,GA,13007,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Baldwin County,GA,13009,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Banks County,GA,13011,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Barrow County,GA,13013,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Bartow County,GA,13015,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Ben Hill County,GA,13017,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Berrien County,GA,13019,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Bibb County,GA,13021,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Bleckley County,GA,13023,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Brantley County,GA,13025,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Brooks County,GA,13027,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Bryan County,GA,13029,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Bulloch County,GA,13031,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Burke County,GA,13033,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Butts County,GA,13035,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Calhoun County,GA,13037,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Camden County,GA,13039,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Candler County,GA,13043,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Carroll County,GA,13045,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Catoosa County,GA,13047,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Charlton County,GA,13049,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Chatham County,GA,13051,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Chattahoochee County,GA,13053,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Chattooga County,GA,13055,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Cherokee County,GA,13057,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Clarke County,GA,13059,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Clay County,GA,13061,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Clayton County,GA,13063,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Clinch County,GA,13065,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Cobb County,GA,13067,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Coffee County,GA,13069,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Colquitt County,GA,13071,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Columbia County,GA,13073,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Cook County,GA,13075,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Coweta County,GA,13077,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Crawford County,GA,13079,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Crisp County,GA,13081,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Dade County,GA,13083,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Dawson County,GA,13085,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Decatur County,GA,13087,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
DeKalb County,GA,13089,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Dodge County,GA,13091,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Dooly County,GA,13093,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Dougherty County,GA,13095,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Douglas County,GA,13097,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Early County,GA,13099,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Echols County,GA,13101,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Effingham County,GA,13103,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Elbert County,GA,13105,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Emanuel County,GA,13107,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Evans County,GA,13109,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Fannin County,GA,13111,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Fayette County,GA,13113,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Floyd County,GA,13115,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Forsyth County,GA,13117,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Franklin County,GA,13119,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Fulton County,GA,13121,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Gilmer County,GA,13123,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Glascock County,GA,13125,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Glynn County,GA,13127,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Gordon County,GA,13129,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Grady County,GA,13131,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Greene County,GA,13133,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Gwinnett County,GA,13135,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Habersham County,GA,13137,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Hall County,GA,13139,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Hancock County,GA,13141,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Haralson County,GA,13143,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Harris County,GA,13145,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Hart County,GA,13147,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Heard County,GA,13149,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Henry County,GA,13151,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Houston County,GA,13153,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Irwin County,GA,13155,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Jackson County,GA,13157,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Jasper County,GA,13159,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Jeff Davis County,GA,13161,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Jefferson County,GA,13163,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Jenkins County,GA,13165,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Johnson County,GA,13167,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Jones County,GA,13169,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Lamar County,GA,13171,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Lanier County,GA,13173,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Laurens County,GA,13175,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Lee County,GA,13177,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Liberty County,GA,13179,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Lincoln County,GA,13181,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Long County,GA,13183,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Lowndes County,GA,13185,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Lumpkin County,GA,13187,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
McDuffie County,GA,13189,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
McIntosh County,GA,13191,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Macon County,GA,13193,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Madison County,GA,13195,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Marion County,GA,13197,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Meriwether County,GA,13199,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Miller County,GA,13201,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Mitchell County,GA,13205,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Monroe County,GA,13207,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Montgomery County,GA,13209,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Morgan County,GA,13211,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Murray County,GA,13213,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Muscogee County,GA,13215,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Newton County,GA,13217,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Oconee County,GA,13219,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Oglethorpe County,GA,13221,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Paulding County,GA,13223,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Peach County,GA,13225,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Pickens County,GA,13227,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Pierce County,GA,13229,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Pike County,GA,13231,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Polk County,GA,13233,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Pulaski County,GA,13235,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Putnam County,GA,13237,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Quitman County,GA,13239,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Rabun County,GA,13241,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Randolph County,GA,13243,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Richmond County,GA,13245,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Rockdale County,GA,13247,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Schley County,GA,13249,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Screven County,GA,13251,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Seminole County,GA,13253,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Spalding County,GA,13255,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Stephens County,GA,13257,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Stewart County,GA,13259,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Sumter County,GA,13261,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Talbot County,GA,13263,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Taliaferro County,GA,13265,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Tattnall County,GA,13267,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Taylor County,GA,13269,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Telfair County,GA,13271,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
Terrell County,GA,13273,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,16
Thomas County,GA,13275,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Tift County,GA,13277,current,GEORGIA WEST,26767,1002,GEORGIA WEST,26967,1002,17
Toombs County,GA,13279,current,GEORGIA EAST,26766,1001,GEORGIA EAST,26966,1001,17
